Data_center,Data_center_address,Longitude_of_data_center,Latitude_of_data_center,Is_it_accurate,Zone_id,power_usage_2023_kwh,power_usage_per_hour_2023_kwh,carbon_emission_2023_tons,carbon_emission_per_hour_2023_tons
QTS Manassas DC2,9420 Godwin Drive,-77.5124662,38.7534674,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Mason Campus,7505-7610 Mason King Ct,-77.53825,38.7912073,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MDC Campus,10100 Harry J Parrish Boulevard,-77.499231,38.72298,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Microsoft Jacksonville Road Campus,11314 Balls Ford Rd,-77.5346345,38.7955148,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Tanner Campus,10301-1321 Tanner Way,-77.50537471,38.73525284,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Bethlehem Campus,8148-8210 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
STACK Infrastructure NVA05B,Freedom Center Blvd,-77.5177468,38.7589022,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MCC Campus,Airman Ave & Harry J Parish Boulevard,-77.4971392,38.7197496,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
QTS Manassas DC1,9400 Godwin Drive,-77.5083751,38.752881,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 9680 Innovation,9680 Innovation Dr,-77.5223263,38.74865926,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 7505 Mason,7505 Mason King Ct,-77.53825,38.7912073,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 11200 Thomasson,11200 Thomasson Barn Rd,-77.5304167,38.743845,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 9040 Freedom,9040 Freedom Center Blvd,-77.519264,38.7603063,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 9700 Innovation,9700 Innovation Dr,-77.5223263,38.74865926,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 7610 Mason,7610 Mason King Ct,-77.5400081,38.7903496,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 9740 Innovation,9740 Innovation Dr,-77.5223263,38.74865926,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MCC3,10740 Airman Avenue,-77.492206,38.719455,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 8200 Bethlehem,8200 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 9020 Freedom,9020 Freedom Center Blvd,-77.5175087,38.759595,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 11801 Brewers,11801 Brewers Spring Rd,-77.5482153,38.7899342,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 7600 Doane,7600 Doane Dr,-77.5484946,38.7922435,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
STACK Infrastructure NVA02G,Hornbaker Rd,-77.5343889,38.7525073,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 7070 Wellington,7070 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 8158 Sudley,8158 Sudley Rd,-77.5083258,38.7764367,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
STACK Infrastructure NVA02F,Hornbaker Rd,-77.5343889,38.7525073,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 7510 Mason,7510 Mason King Ct,-77.5410997,38.7904965,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Equinix DC14,7400 Infantry Ridge Road,-77.5106963,38.8034062,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MCC4,10849 Airman Avenue,-77.496318,38.7186499,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 11150 Thomasson,11150 Thomasson Barn Rd,-77.5290945,38.744053,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 11800 Brewers,11800 Brewers Spring Rd,-77.5483368,38.7910785,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MCC6,10900 Airman Avenue,-77.495075,38.7150644,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Verizon Manassas,7777 Infantry Ridge,-77.5123265,38.8049689,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 10301 Tanner,10301 Tanner Way,-77.50538304,38.73526024,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 8210 Bethlehem,8210 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 9720 Innovation,9720 Innovation Dr,-77.5223263,38.74865926,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 14209 Dumfries,14209 Dumfries Rd,-77.4436258,38.6464076,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 8180 Bethlehem,8180 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
OVHcloud VIN1,6872 Watson Ct,-77.6744551,38.74745445,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 10321 Tanner,10321 Tanner Way,-77.5064855,38.7345395,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 7060 Wellington,7060 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 14237 Dumfries,14237 Dumfries Rd,-77.4421533,38.6454885,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MCC5,10951 Airman Avenue,-77.4984667,38.7142051,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 7080 Wellington,7080 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Microsoft - MNZ01,11314 Balls Ford Rd,-77.5346345,38.7955148,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 7500 Bethlehem,7500 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Microsoft - MNZ02,11314 Balls Ford Rd,-77.5346345,38.7955148,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 8190 Bethlehem,8190 Bethlehem Rd,-77.54046821,38.78033786,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MCC2,10100 Harry J Parish Boulevard,-77.49924676,38.72298048,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
PRP - 7816 Bethlehem,7816 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Wellington Campus (Manassas),7060-7080 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MDC1,10100 Harry J Parrish Boulevard,-77.499231,38.72298,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MDC3,10100 Harry J Parrish Boulevard,-77.499231,38.72298,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CloudHQ MDC2,10100 Harry J Parrish Boulevard,-77.499231,38.72298,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 10261 Tanner,10261 Tanner Way,-77.5029545,38.7384746,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 10281 Tanner,10281 Tanner Way,-77.5048655,38.7360262,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
VAZATA NoVA I,9651 Hornbaker Road,-77.5316672,38.7471921,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
QTS Manassas,9340 Godwin Drive,-77.5128645,38.7547964,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
8100 Boone Boulevard,8100 Boone Boulevard,-77.225909,38.9137053,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Superb DCA2 - McLean,8201 Greensboro Dr,-77.2273149,38.9222964,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Cogent Data Center - Vienna,1921 Gallows Rd,-77.2273128,38.9129464,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
DataBank IAD2 - McLean,1764A Old Meadow Lane,-77.21333155,38.91977465,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CherryRoad DCA2,8201 Greensboro Drive @,-77.2273149,38.9222964,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Equinix DC7,7990 Quantum Drive,-77.22044583,38.90936655,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Equinix DC8,8502A Tyco Rd,-77.2392198,38.9317012,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Lumen McLean,1755-1757 Old Meadow Road,-77.2116175,38.9199588,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
NDC01,8460 Tyco Road,-77.2379531,38.93342,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
ATI  DC-1,1750 Old Meadow Road,-77.2127016,38.9212198,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
43704 Efficiency (IAD44),43704 Efficiency Dr,-77.4914031,38.9610639,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
22574 Pacific Blvd (IAD55),22574 Pacific Blvd,-77.434716,38.989682,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
44820 Prentice (IAD43),44820 Prentice Dr,-77.4527025,39.0017718,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CyrusOne NVA9 - Sterling,43290 Old Ox Road,-77.5052294,38.9586519,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CyrusOne NVA8 - Sterling,45905 Maries Road,-77.4133574,39.0211136,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CyrusOne NVA5 - Sterling,21350 Pacific Blvd.,-77.4340821,39.0243505,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CyrusOne Virginia Campus,21111 Ridgetop Circle,-77.4146287,39.02578,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CyrusOne NVA7 - Sterling,21350 Pacific Blvd.,-77.4340821,39.0243505,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Skybox Nova One,22675 Dulles Summit,-77.4489528,38.9893002,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CyrusOne NVA1 - Sterling,21111 Ridgetop Cir,-77.4146287,39.02578,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
QTS Ashburn-Moran,44874 Moran Road,-82.3634972,40.9646141,APPROXIMATE,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
EdgeCore Ashburn AS02,1501 Moran Rd,-77.4443618,38.994747,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA1 - Ashburn I Campus,Vantage Data Plaza,-77.4381851,39.0013399,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA2 - Ashburn II Campus,22318 Glenn Drive,-77.4284937,38.99854579,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Centersquare - Washington DC IAD1-A,45901 Nokes Blvd.,-77.4132054,39.0233041,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CorScale Kincora,Russel Branch Parkway,-77.4832565,39.0640406,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Centersquare - Washington DC IAD1-C,21110 Ridgetop Circle,-77.4125093,39.0247673,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CyrusOne NVA2 - Sterling,21111 Ridgetop Circle,-77.4146287,39.02578,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CyrusOne NVA3 - Sterling,21111 Ridgetop Circle,-77.4146287,39.02578,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Aligned IAD-03,22715 Relocation Drive,-77.440856,38.98849,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Google Arcola Campus,24400 Howling Rooster Ln,-77.5242442,38.9430159,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Pathfinder Campus,45900-45950 Pathfinder Plz,-77.4123352,38.986879,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Microsoft Growth Mindset Campus,41840-42010 Growth Mindset Ln,-77.5554189,38.9491338,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
PowerHouse Pacific,22020 Broderick Dr,-77.4464746,39.006076,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Microsoft - 42031 Growth Mindset Ln,42031 Growth Mindset Ln,-77.5553125,38.9483544,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Dulles Campus,22630-22651 Dulles Summit Ct,-77.447663,38.9887204,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Microsoft - 41840 Growth Mindset Ln,41840 Growth Mindset Ln,-77.5554189,38.9491338,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Microsoft - 42010 Growth Mindset Ln,42010 Growth Mindset Ln,-77.5553125,38.9483544,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Maries Tech Park,"45761-45781 Maries Rd, Maries Tech Park",-77.4122928,39.0215812,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Prologis Campus,45210-45220 Prologis Plz,-77.4370683,38.9905717,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Loudoun Downs Campus,45110-45111 Loudoun Downs Ln,-77.4413662,38.9911518,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Charles View Campus,21641-21710 Charles View Dr,-77.4388832,39.0184955,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Severn & Squire Campus,Squire Ct / West Severn Way,-77.4341053,39.0208676,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Erins Run Campus,23825-23845 Erins Run Dr,-77.4980254,38.9578871,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - Relocation Campus,22745-22755 Relocation Dr,-77.4419735,38.9862845,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
QTS Ashburn-Broderick,22271 Broderick Drive,-77.4495834,38.9995284,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Centersquare - Washington DC IAD1-B,45845 Nokes Blvd,-77.4152049,39.0239067,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
PointOne Ashburn Data Center Campus,21995 Railcar Dr,-77.4325999,39.008395,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA15,Vantage Data Plaza,-77.4381851,39.0013399,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA11,45200 Vantage Data Plaza,-77.4376971,39.0023976,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 21660 Charles View,21660 Charles View Dr,-77.4377708,39.0152586,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
COPT MP-3,"45781 Maries Rd, Maries Tech Park",-77.4170935,39.02297,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 23825 Erins,23825 Erins Run Dr,-77.4980254,38.9578871,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45259 Severn,45259 West Severn Way,-77.4357573,39.0206085,RANGE_INTERPOLATED,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45360 Severn,45360 West Severn Way,-77.4328613,39.0216485,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45210 Prologis,45210 Prologis Plaza,-77.4370683,38.9905717,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 22630 Dulles,22630 Dulles Summit Ct,-77.447663,38.9887204,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45950 Pathfinder,45950 Pathfinder Plz,-77.4104757,38.9869039,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA12,45194 Vantage Data Plaza,-77.4385283,39.0017906,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 21215 Atlantic Blvd,21215 Atlantic Blvd,-77.42777527,39.02925068,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Google Arcola Data Center 1,24400 Howling Rooster Ln,-77.5242442,38.9430159,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 22760 Pacific,22760 Pacific Blvd,-77.435254,38.986713,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45220 Prologis,45220 Prologis Plaza,-77.436408,38.9913935,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 22631 Dulles,22631 Dulles Summit Ct,-77.4485812,38.9916925,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 22520 Randolph,22520 Randolph Drive,-76.7798172,38.112732,APPROXIMATE,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45110 Loudoun,45110 Loudoun Downs Ln,-77.4413662,38.9911518,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA13,Vantage Data Plaza,-77.4381851,39.0013399,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 22651 Dulles,22651 Dulles Summit Ct,-77.4488273,38.9906993,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 22755 Relocation,22755 Relocation Dr,-77.4426446,38.9870026,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45305 Severn,45305 West Severn Way,-77.4344043,39.0201514,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
COPT MP-1,"45761 Maries Rd, Maries Tech Park",-77.4122928,39.0215812,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 21641 Charles View,21641 Charles View Dr,-77.4388832,39.0184955,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA23,22318 Glenn Drive,-77.42849526,38.99854054,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45900 Pathfinder,45900 Pathfinder Plz,-77.4123352,38.986879,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
QTS Ashburn-Lockridge DC1,44675 Quality Tech Lane,-77.455348,38.995843,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 23835 Erins,23835 Erins Run Dr,-77.4977815,38.9567694,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA21,22318 Glenn Drive,-77.42849526,38.99854054,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 21710 Charles View,21710 Charles View Dr,-77.4397277,39.0160026,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Windstream Sterling,21376 Potomac View Rd,-77.3922272,39.0237853,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 22945 International,22945 International Dr,-77.42714281,38.98175617,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 22745 Relocation,22745 Relocation Dr,-77.4419735,38.9862845,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45111 Loudoun,45111 Loudoun Downs Ln,-77.4412989,38.9914453,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA22,22318 Glenn Drive,-77.42849526,38.99854054,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 23845 Erins,23845 Erins Run Dr,-77.4971738,38.9558289,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Google Arcola Data Center 2,24400 Howling Rooster Ln,-77.5242442,38.9430159,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Vantage VA14,Vantage Data Plaza,-77.4381851,39.0013399,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
COPT MP-2,"45771 Maries Rd, Maries Tech Park",-77.4204369,39.0244942,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 21645 Charles View,21645 Charles View Dr,-77.4393229,39.0169723,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 21205 Atlantic Blvd,21205 Atlantic Blvd,-77.42891109,39.03044261,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Amazon AWS IAD - 45930 Pathfinder,45930 Pathfinder Plz,-77.4133777,38.9881034,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
STACK Infrastructure NVA04 Campus,Shellhorn Road,-77.4855055,39.0073208,GEOMETRIC_CENTER,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Prologis 42121 Global Plaza,42121 Global Plaza,-77.43952152,38.986719,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
Prologis 45181 Global Plaza,45181 Global Plaza,-77.43876991,38.98556193,GoogleMap,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
QTS Ashburn-Lockridge DC2,44655 Quality Tech Lane,-77.456795,38.995139,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
4030 Lafayette Center (IAD30),4030 Lafayette Center Drive,-77.4726232,38.9101452,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
4050 Lafayette Center (IAD31),4050 Lafayette Center Drive,-77.4722688,38.9093084,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
4040 Lafayette Center (IAD32),4040 Lafayette Center Drive,-77.473489,38.9098164,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
